Study ID,Study Name,Study Description,Study Contact,Line ID,Line Name,Line Description,Control,Strain(s),Carbon Source(s),Line Experimenter,Line Contact,Culture Volume,Growth temperature,Media,Protocol ID,Protocol Name,Assay ID,Assay Name,Type,Formal Type ID,Measurement Updated,X Units,Y Units,41.0
146863,Combinatorial media for flaviolin DBTL0.1,"<p>Samples of 1500uL volume were cultured in an mp2flower plate in the biolector, at 85% humidity, shaking speed 800rpm.&nbsp;</p>",TRadivojevic@lbl.gov,146887,C0.1_WF4_biomek-R24,"MOPS: 40.0000, Tricine: 4.0000, H3BO3: 0.0040, Glucose: 20.0000, K2SO4: 0.2900, K2HPO4: 1.3200, FeSO4: 0.0100, NH4Cl: 9.5200, MgCl2: 0.5200, NaCl: 50.0000, (NH4)6Mo7O24: 0.0000, CoCl2: 0.0003, CuSO4: 0.0001, MnSO4: 0.0008, ZnSO4: 0.0001",F,,,,,15,30,MOPS,146912,OD340,146984,C0.1_WF4_biomek-R24,Optical Density,,2021-08-25 22:04:42.146017+00:00,hours,,0.0
146863,Combinatorial media for flaviolin DBTL0.1,"<p>Samples of 1500uL volume were cultured in an mp2flower plate in the biolector, at 85% humidity, shaking speed 800rpm.&nbsp;</p>",TRadivojevic@lbl.gov,146888,C0.1_WA5_manual-R1,"MOPS: 40.0000, Tricine: 4.0000, H3BO3: 0.0040, Glucose: 20.0000, K2SO4: 0.2900, K2HPO4: 1.3200, FeSO4: 0.0100, NH4Cl: 9.5200, MgCl2: 0.5200, NaCl: 50.0000, (NH4)6Mo7O24: 0.0000, CoCl2: 0.0003, CuSO4: 0.0001, MnSO4: 0.0008, ZnSO4: 0.0001",F,,,,,15,30,MOPS,146912,OD340,146985,C0.1_WA5_manual-R1,Optical Density,,2021-08-25 22:04:42.156723+00:00,hours,,0.61
146863,Combinatorial media for flaviolin DBTL0.1,"<p>Samples of 1500uL volume were cultured in an mp2flower plate in the biolector, at 85% humidity, shaking speed 800rpm.&nbsp;</p>",TRadivojevic@lbl.gov,146889,C0.1_WB5_manual-R2,"MOPS: 40.0000, Tricine: 4.0000, H3BO3: 0.0040, Glucose: 20.0000, K2SO4: 0.2900, K2HPO4: 1.3200, FeSO4: 0.0100, NH4Cl: 9.5200, MgCl2: 0.5200, NaCl: 50.0000, (NH4)6Mo7O24: 0.0000, CoCl2: 0.0003, CuSO4: 0.0001, MnSO4: 0.0008, ZnSO4: 0.0001",F,,,,,15,30,MOPS,146912,OD340,146986,C0.1_WB5_manual-R2,Optical Density,,2021-08-25 22:04:42.166572+00:00,hours,,0.734
146863,Combinatorial media for flaviolin DBTL0.1,"<p>Samples of 1500uL volume were cultured in an mp2flower plate in the biolector, at 85% humidity, shaking speed 800rpm.&nbsp;</p>",TRadivojevic@lbl.gov,146890,C0.1_WC5_manual-R3,"MOPS: 40.0000, Tricine: 4.0000, H3BO3: 0.0040, Glucose: 20.0000, K2SO4: 0.2900, K2HPO4: 1.3200, FeSO4: 0.0100, NH4Cl: 9.5200, MgCl2: 0.5200, NaCl: 50.0000, (NH4)6Mo7O24: 0.0000, CoCl2: 0.0003, CuSO4: 0.0001, MnSO4: 0.0008, ZnSO4: 0.0001",F,,,,,15,30,MOPS,146912,OD340,146987,C0.1_WC5_manual-R3,Optical Density,,2021-08-25 22:04:42.176504+00:00,hours,,0.667
146863,Combinatorial media for flaviolin DBTL0.1,"<p>Samples of 1500uL volume were cultured in an mp2flower plate in the biolector, at 85% humidity, shaking speed 800rpm.&nbsp;</p>",TRadivojevic@lbl.gov,146891,C0.1_WD5_manual-R4,"MOPS: 40.0000, Tricine: 4.0000, H3BO3: 0.0040, Glucose: 20.0000, K2SO4: 0.2900, K2HPO4: 1.3200, FeSO4: 0.0100, NH4Cl: 9.5200, MgCl2: 0.5200, NaCl: 50.0000, (NH4)6Mo7O24: 0.0000, CoCl2: 0.0003, CuSO4: 0.0001, MnSO4: 0.0008, ZnSO4: 0.0001",F,,,,,15,30,MOPS,146912,OD340,146988,C0.1_WD5_manual-R4,Optical Density,,2021-08-25 22:04:42.186322+00:00,hours,,0.438
146863,Combinatorial media for flaviolin DBTL0.1,"<p>Samples of 1500uL volume were cultured in an mp2flower plate in the biolector, at 85% humidity, shaking speed 800rpm.&nbsp;</p>",TRadivojevic@lbl.gov,146892,C0.1_WE5_manual-R5,"MOPS: 40.0000, Tricine: 4.0000, H3BO3: 0.0040, Glucose: 20.0000, K2SO4: 0.2900, K2HPO4: 1.3200, FeSO4: 0.0100, NH4Cl: 9.5200, MgCl2: 0.5200, NaCl: 50.0000, (NH4)6Mo7O24: 0.0000, CoCl2: 0.0003, CuSO4: 0.0001, MnSO4: 0.0008, ZnSO4: 0.0001",F,,,,,15,30,MOPS,146912,OD340,146989,C0.1_WE5_manual-R5,Optical Density,,2021-08-25 22:04:42.196393+00:00,hours,,0.191
146863,Combinatorial media for flaviolin DBTL0.1,"<p>Samples of 1500uL volume were cultured in an mp2flower plate in the biolector, at 85% humidity, shaking speed 800rpm.&nbsp;</p>",TRadivojevic@lbl.gov,146893,C0.1_WF5_manual-R6,"MOPS: 40.0000, Tricine: 4.0000, H3BO3: 0.0040, Glucose: 20.0000, K2SO4: 0.2900, K2HPO4: 1.3200, FeSO4: 0.0100, NH4Cl: 9.5200, MgCl2: 0.5200, NaCl: 50.0000, (NH4)6Mo7O24: 0.0000, CoCl2: 0.0003, CuSO4: 0.0001, MnSO4: 0.0008, ZnSO4: 0.0001",F,,,,,15,30,MOPS,146912,OD340,146990,C0.1_WF5_manual-R6,Optical Density,,2021-08-25 22:04:42.206760+00:00,hours,,0.344
146863,Combinatorial media for flaviolin DBTL0.1,"<p>Samples of 1500uL volume were cultured in an mp2flower plate in the biolector, at 85% humidity, shaking speed 800rpm.&nbsp;</p>",TRadivojevic@lbl.gov,146894,C0.1_WA6_manual-R7,"MOPS: 40.0000, Tricine: 4.0000, H3BO3: 0.0040, Glucose: 20.0000, K2SO4: 0.2900, K2HPO4: 1.3200, FeSO4: 0.0100, NH4Cl: 9.5200, MgCl2: 0.5200, NaCl: 50.0000, (NH4)6Mo7O24: 0.0000, CoCl2: 0.0003, CuSO4: 0.0001, MnSO4: 0.0008, ZnSO4: 0.0001",F,,,,,15,30,MOPS,146912,OD340,146991,C0.1_WA6_manual-R7,Optical Density,,2021-08-25 22:04:42.216660+00:00,hours,,0.557
146863,Combinatorial media for flaviolin DBTL0.1,"<p>Samples of 1500uL volume were cultured in an mp2flower plate in the biolector, at 85% humidity, shaking speed 800rpm.&nbsp;</p>",TRadivojevic@lbl.gov,146895,C0.1_WB6_manual-R8,"MOPS: 40.0000, Tricine: 4.0000, H3BO3: 0.0040, Glucose: 20.0000, K2SO4: 0.2900, K2HPO4: 1.3200, FeSO4: 0.0100, NH4Cl: 9.5200, MgCl2: 0.5200, NaCl: 50.0000, (NH4)6Mo7O24: 0.0000, CoCl2: 0.0003, CuSO4: 0.0001, MnSO4: 0.0008, ZnSO4: 0.0001",F,,,,,15,30,MOPS,146912,OD340,146992,C0.1_WB6_manual-R8,Optical Density,,2021-08-25 22:04:42.226454+00:00,hours,,0.648
146863,Combinatorial media for flaviolin DBTL0.1,"<p>Samples of 1500uL volume were cultured in an mp2flower plate in the biolector, at 85% humidity, shaking speed 800rpm.&nbsp;</p>",TRadivojevic@lbl.gov,146896,C0.1_WC6_manual-R9,"MOPS: 40.0000, Tricine: 4.0000, H3BO3: 0.0040, Glucose: 20.0000, K2SO4: 0.2900, K2HPO4: 1.3200, FeSO4: 0.0100, NH4Cl: 9.5200, MgCl2: 0.5200, NaCl: 50.0000, (NH4)6Mo7O24: 0.0000, CoCl2: 0.0003, CuSO4: 0.0001, MnSO4: 0.0008, ZnSO4: 0.0001",F,,,,,15,30,MOPS,146912,OD340,146993,C0.1_WC6_manual-R9,Optical Density,,2021-08-25 22:04:42.236415+00:00,hours,,0.69
146863,Combinatorial media for flaviolin DBTL0.1,"<p>Samples of 1500uL volume were cultured in an mp2flower plate in the biolector, at 85% humidity, shaking speed 800rpm.&nbsp;</p>",TRadivojevic@lbl.gov,146897,C0.1_WD6_manual-R10,"MOPS: 40.0000, Tricine: 4.0000, H3BO3: 0.0040, Glucose: 20.0000, K2SO4: 0.2900, K2HPO4: 1.3200, FeSO4: 0.0100, NH4Cl: 9.5200, MgCl2: 0.5200, NaCl: 50.0000, (NH4)6Mo7O24: 0.0000, CoCl2: 0.0003, CuSO4: 0.0001, MnSO4: 0.0008, ZnSO4: 0.0001",F,,,,,15,30,MOPS,146912,OD340,146994,C0.1_WD6_manual-R10,Optical Density,,2021-08-25 22:04:42.246185+00:00,hours,,0.564
146863,Combinatorial media for flaviolin DBTL0.1,"<p>Samples of 1500uL volume were cultured in an mp2flower plate in the biolector, at 85% humidity, shaking speed 800rpm.&nbsp;</p>",TRadivojevic@lbl.gov,146898,C0.1_WE6_manual-R11,"MOPS: 40.0000, Tricine: 4.0000, H3BO3: 0.0040, Glucose: 20.0000, K2SO4: 0.2900, K2HPO4: 1.3200, FeSO4: 0.0100, NH4Cl: 9.5200, MgCl2: 0.5200, NaCl: 50.0000, (NH4)6Mo7O24: 0.0000, CoCl2: 0.0003, CuSO4: 0.0001, MnSO4: 0.0008, ZnSO4: 0.0001",F,,,,,15,30,MOPS,146912,OD340,146995,C0.1_WE6_manual-R11,Optical Density,,2021-08-25 22:04:42.255996+00:00,hours,,0.218
146863,Combinatorial media for flaviolin DBTL0.1,"<p>Samples of 1500uL volume were cultured in an mp2flower plate in the biolector, at 85% humidity, shaking speed 800rpm.&nbsp;</p>",TRadivojevic@lbl.gov,146899,C0.1_WF6_manual-R12,"MOPS: 40.0000, Tricine: 4.0000, H3BO3: 0.0040, Glucose: 20.0000, K2SO4: 0.2900, K2HPO4: 1.3200, FeSO4: 0.0100, NH4Cl: 9.5200, MgCl2: 0.5200, NaCl: 50.0000, (NH4)6Mo7O24: 0.0000, CoCl2: 0.0003, CuSO4: 0.0001, MnSO4: 0.0008, ZnSO4: 0.0001",F,,,,,15,30,MOPS,146912,OD340,146996,C0.1_WF6_manual-R12,Optical Density,,2021-08-25 22:04:42.266426+00:00,hours,,0.407
146863,Combinatorial media for flaviolin DBTL0.1,"<p>Samples of 1500uL volume were cultured in an mp2flower plate in the biolector, at 85% humidity, shaking speed 800rpm.&nbsp;</p>",TRadivojevic@lbl.gov,146900,C0.1_WA7_manual-R13,"MOPS: 40.0000, Tricine: 4.0000, H3BO3: 0.0040, Glucose: 20.0000, K2SO4: 0.2900, K2HPO4: 1.3200, FeSO4: 0.0100, NH4Cl: 9.5200, MgCl2: 0.5200, NaCl: 50.0000, (NH4)6Mo7O24: 0.0000, CoCl2: 0.0003, CuSO4: 0.0001, MnSO4: 0.0008, ZnSO4: 0.0001",F,,,,,15,30,MOPS,146912,OD340,146997,C0.1_WA7_manual-R13,Optical Density,,2021-08-25 22:04:42.276421+00:00,hours,,0.692
146863,Combinatorial media for flaviolin DBTL0.1,"<p>Samples of 1500uL volume were cultured in an mp2flower plate in the biolector, at 85% humidity, shaking speed 800rpm.&nbsp;</p>",TRadivojevic@lbl.gov,146901,C0.1_WB7_manual-R14,"MOPS: 40.0000, Tricine: 4.0000, H3BO3: 0.0040, Glucose: 20.0000, K2SO4: 0.2900, K2HPO4: 1.3200, FeSO4: 0.0100, NH4Cl: 9.5200, MgCl2: 0.5200, NaCl: 50.0000, (NH4)6Mo7O24: 0.0000, CoCl2: 0.0003, CuSO4: 0.0001, MnSO4: 0.0008, ZnSO4: 0.0001",F,,,,,15,30,MOPS,146912,OD340,146998,C0.1_WB7_manual-R14,Optical Density,,2021-08-25 22:04:42.286108+00:00,hours,,0.69
146863,Combinatorial media for flaviolin DBTL0.1,"<p>Samples of 1500uL volume were cultured in an mp2flower plate in the biolector, at 85% humidity, shaking speed 800rpm.&nbsp;</p>",TRadivojevic@lbl.gov,146902,C0.1_WC7_manual-R15,"MOPS: 40.0000, Tricine: 4.0000, H3BO3: 0.0040, Glucose: 20.0000, K2SO4: 0.2900, K2HPO4: 1.3200, FeSO4: 0.0100, NH4Cl: 9.5200, MgCl2: 0.5200, NaCl: 50.0000, (NH4)6Mo7O24: 0.0000, CoCl2: 0.0003, CuSO4: 0.0001, MnSO4: 0.0008, ZnSO4: 0.0001",F,,,,,15,30,MOPS,146912,OD340,146999,C0.1_WC7_manual-R15,Optical Density,,2021-08-25 22:04:42.295639+00:00,hours,,0.728
146863,Combinatorial media for flaviolin DBTL0.1,"<p>Samples of 1500uL volume were cultured in an mp2flower plate in the biolector, at 85% humidity, shaking speed 800rpm.&nbsp;</p>",TRadivojevic@lbl.gov,146903,C0.1_WD7_manual-R16,"MOPS: 40.0000, Tricine: 4.0000, H3BO3: 0.0040, Glucose: 20.0000, K2SO4: 0.2900, K2HPO4: 1.3200, FeSO4: 0.0100, NH4Cl: 9.5200, MgCl2: 0.5200, NaCl: 50.0000, (NH4)6Mo7O24: 0.0000, CoCl2: 0.0003, CuSO4: 0.0001, MnSO4: 0.0008, ZnSO4: 0.0001",F,,,,,15,30,MOPS,146912,OD340,147000,C0.1_WD7_manual-R16,Optical Density,,2021-08-25 22:04:42.305587+00:00,hours,,0.625
146863,Combinatorial media for flaviolin DBTL0.1,"<p>Samples of 1500uL volume were cultured in an mp2flower plate in the biolector, at 85% humidity, shaking speed 800rpm.&nbsp;</p>",TRadivojevic@lbl.gov,146904,C0.1_WE7_manual-R17,"MOPS: 40.0000, Tricine: 4.0000, H3BO3: 0.0040, Glucose: 20.0000, K2SO4: 0.2900, K2HPO4: 1.3200, FeSO4: 0.0100, NH4Cl: 9.5200, MgCl2: 0.5200, NaCl: 50.0000, (NH4)6Mo7O24: 0.0000, CoCl2: 0.0003, CuSO4: 0.0001, MnSO4: 0.0008, ZnSO4: 0.0001",F,,,,,15,30,MOPS,146912,OD340,147001,C0.1_WE7_manual-R17,Optical Density,,2021-08-25 22:04:42.315502+00:00,hours,,0.235
146863,Combinatorial media for flaviolin DBTL0.1,"<p>Samples of 1500uL volume were cultured in an mp2flower plate in the biolector, at 85% humidity, shaking speed 800rpm.&nbsp;</p>",TRadivojevic@lbl.gov,146905,C0.1_WF7_manual-R18,"MOPS: 40.0000, Tricine: 4.0000, H3BO3: 0.0040, Glucose: 20.0000, K2SO4: 0.2900, K2HPO4: 1.3200, FeSO4: 0.0100, NH4Cl: 9.5200, MgCl2: 0.5200, NaCl: 50.0000, (NH4)6Mo7O24: 0.0000, CoCl2: 0.0003, CuSO4: 0.0001, MnSO4: 0.0008, ZnSO4: 0.0001",F,,,,,15,30,MOPS,146912,OD340,147002,C0.1_WF7_manual-R18,Optical Density,,2021-08-25 22:04:42.325707+00:00,hours,,0.407
146863,Combinatorial media for flaviolin DBTL0.1,"<p>Samples of 1500uL volume were cultured in an mp2flower plate in the biolector, at 85% humidity, shaking speed 800rpm.&nbsp;</p>",TRadivojevic@lbl.gov,146906,C0.1_WA8_manual-R19,"MOPS: 40.0000, Tricine: 4.0000, H3BO3: 0.0040, Glucose: 20.0000, K2SO4: 0.2900, K2HPO4: 1.3200, FeSO4: 0.0100, NH4Cl: 9.5200, MgCl2: 0.5200, NaCl: 50.0000, (NH4)6Mo7O24: 0.0000, CoCl2: 0.0003, CuSO4: 0.0001, MnSO4: 0.0008, ZnSO4: 0.0001",F,,,,,15,30,MOPS,146912,OD340,147003,C0.1_WA8_manual-R19,Optical Density,,2021-08-25 22:04:42.335626+00:00,hours,,0.636
146863,Combinatorial media for flaviolin DBTL0.1,"<p>Samples of 1500uL volume were cultured in an mp2flower plate in the biolector, at 85% humidity, shaking speed 800rpm.&nbsp;</p>",TRadivojevic@lbl.gov,146907,C0.1_WB8_manual-R20,"MOPS: 40.0000, Tricine: 4.0000, H3BO3: 0.0040, Glucose: 20.0000, K2SO4: 0.2900, K2HPO4: 1.3200, FeSO4: 0.0100, NH4Cl: 9.5200, MgCl2: 0.5200, NaCl: 50.0000, (NH4)6Mo7O24: 0.0000, CoCl2: 0.0003, CuSO4: 0.0001, MnSO4: 0.0008, ZnSO4: 0.0001",F,,,,,15,30,MOPS,146912,OD340,147004,C0.1_WB8_manual-R20,Optical Density,,2021-08-25 22:04:42.346084+00:00,hours,,0.604
146863,Combinatorial media for flaviolin DBTL0.1,"<p>Samples of 1500uL volume were cultured in an mp2flower plate in the biolector, at 85% humidity, shaking speed 800rpm.&nbsp;</p>",TRadivojevic@lbl.gov,146908,C0.1_WC8_manual-R21,"MOPS: 40.0000, Tricine: 4.0000, H3BO3: 0.0040, Glucose: 20.0000, K2SO4: 0.2900, K2HPO4: 1.3200, FeSO4: 0.0100, NH4Cl: 9.5200, MgCl2: 0.5200, NaCl: 50.0000, (NH4)6Mo7O24: 0.0000, CoCl2: 0.0003, CuSO4: 0.0001, MnSO4: 0.0008, ZnSO4: 0.0001",F,,,,,15,30,MOPS,146912,OD340,147005,C0.1_WC8_manual-R21,Optical Density,,2021-08-25 22:04:42.355837+00:00,hours,,0.709
146863,Combinatorial media for flaviolin DBTL0.1,"<p>Samples of 1500uL volume were cultured in an mp2flower plate in the biolector, at 85% humidity, shaking speed 800rpm.&nbsp;</p>",TRadivojevic@lbl.gov,146909,C0.1_WD8_manual-R22,"MOPS: 40.0000, Tricine: 4.0000, H3BO3: 0.0040, Glucose: 20.0000, K2SO4: 0.2900, K2HPO4: 1.3200, FeSO4: 0.0100, NH4Cl: 9.5200, MgCl2: 0.5200, NaCl: 50.0000, (NH4)6Mo7O24: 0.0000, CoCl2: 0.0003, CuSO4: 0.0001, MnSO4: 0.0008, ZnSO4: 0.0001",F,,,,,15,30,MOPS,146912,OD340,147006,C0.1_WD8_manual-R22,Optical Density,,2021-08-25 22:04:42.365941+00:00,hours,,0.639
146863,Combinatorial media for flaviolin DBTL0.1,"<p>Samples of 1500uL volume were cultured in an mp2flower plate in the biolector, at 85% humidity, shaking speed 800rpm.&nbsp;</p>",TRadivojevic@lbl.gov,146910,C0.1_WE8_manual-R23,"MOPS: 40.0000, Tricine: 4.0000, H3BO3: 0.0040, Glucose: 20.0000, K2SO4: 0.2900, K2HPO4: 1.3200, FeSO4: 0.0100, NH4Cl: 9.5200, MgCl2: 0.5200, NaCl: 50.0000, (NH4)6Mo7O24: 0.0000, CoCl2: 0.0003, CuSO4: 0.0001, MnSO4: 0.0008, ZnSO4: 0.0001",F,,,,,15,30,MOPS,146912,OD340,147007,C0.1_WE8_manual-R23,Optical Density,,2021-08-25 22:04:42.375933+00:00,hours,,0.241
146863,Combinatorial media for flaviolin DBTL0.1,"<p>Samples of 1500uL volume were cultured in an mp2flower plate in the biolector, at 85% humidity, shaking speed 800rpm.&nbsp;</p>",TRadivojevic@lbl.gov,146911,C0.1_WF8_manual-R24,"MOPS: 40.0000, Tricine: 4.0000, H3BO3: 0.0040, Glucose: 20.0000, K2SO4: 0.2900, K2HPO4: 1.3200, FeSO4: 0.0100, NH4Cl: 9.5200, MgCl2: 0.5200, NaCl: 50.0000, (NH4)6Mo7O24: 0.0000, CoCl2: 0.0003, CuSO4: 0.0001, MnSO4: 0.0008, ZnSO4: 0.0001",F,,,,,15,30,MOPS,146912,OD340,147008,C0.1_WF8_manual-R24,Optical Density,,2021-08-25 22:04:42.385943+00:00,hours,,0.42

